timestamp,cid,activate/deactivate,bid/ask,orderid,price,qty
13:31:45:379,XOJB_190,activate,ask,VAVCRYAJZS,13752,72
13:31:45:782,LWCA_600,activate,bid,DFXMCINLPR,13693,48
13:31:46:328,PLFG_686,activate,ask,HTDGKFMRYF,13712,144
13:31:46:430,JHNQ_723,activate,ask,BGRCPDMIHV,13740,400
13:31:46:839,LZHC_008,activate,ask,KPOLMWLKXJ,13763,216
13:31:46:924,DAAN_057,activate,ask,SDTJSOIMHL,13712,96
13:31:47:070,DAAN_057,deactivate,bid,GTVWJOBGPL,None,None
13:31:47:648,DAAN_057,deactivate,ask,CNYWXDGLNG,None,None
13:31:48:264,AHPS_810,activate,ask,APFDZNTOOU,13714,12
13:31:48:558,AHPS_810,deactivate,bid,BGKTQDJAJI,None,None
13:31:48:952,XOJB_190,activate,ask,XGYPOWZFQM,13757,90
13:31:49:333,RJHA_711,activate,bid,GNKKKZPPDS,13608,16
13:31:49:545,NCDC_493,activate,bid,CCMDWHCMZH,13704,60
13:31:50:216,RSMB_782,activate,bid,BTPGEGYPXI,13589,240
13:31:50:668,AJWE_569,activate,bid,KGYXZCDOFA,13513,48
13:31:51:092,XEDQ_246,activate,bid,HUSSQQOSZD,13647,48
13:31:51:596,ZAXI_217,activate,ask,UWLNSHPMOW,13795,480
13:31:52:210,PLFG_686,activate,bid,XGTDIYPAFV,13559,120
13:31:52:745,PLFG_686,deactivate,bid,YVRUXRDWRH,None,None
13:31:53:353,WXCX_121,activate,bid,HDELQHWZIX,13669,324
13:31:54:032,NFCJ_991,activate,bid,MXBCVGIEYA,13690,9
13:31:54:052,SIYH_686,activate,ask,YCMJLUXZVS,14221,72
13:31:54:067,NKSJ_645,activate,bid,PBHMEKJPOL,13604,320
13:31:54:491,YLKV_982,activate,ask,IHQMVIQFTX,13712,48
13:31:54:583,YLKV_982,deactivate,bid,HKDZCTMXXM,None,None
13:31:55:131,EDAZ_814,activate,ask,MMTDJFAWBM,13748,520
13:31:55:692,CIUN_584,activate,ask,ZJGOWBPBKX,14040,36
13:31:56:290,BDUV_963,activate,ask,CDGHFWCSPN,13881,6
13:31:56:784,AIWX_780,activate,ask,XYXIDAZSOG,13712,56
13:31:57:305,LAQV_775,activate,bid,TOCYYSUVAM,13682,24
13:31:57:527,AJWE_569,activate,bid,QGESPTRKGV,13692,320
13:31:58:127,EDAZ_814,activate,bid,FSIILBQQSU,13262,20
13:31:58:741,LMCM_188,activate,ask,TIMEVHFKUS,13721,490
13:31:58:841,VBWU_693,activate,bid,RDCMSYFXZJ,13630,32
13:31:59:084,FFLO_530,activate,ask,RVZCTUVYMJ,13741,90
13:31:59:380,TCUR_853,activate,bid,SFQUZSGSLT,13710,150
13:31:59:928,YKYS_500,activate,ask,KIUSGOEPYF,13753,224
13:32:00:318,DOTZ_154,activate,ask,SSHASIWBND,13733,288
13:32:00:894,BMDN_002,activate,ask,DDRCFKULBX,13713,108
13:32:01:564,VDYK_729,activate,ask,VEQYSKQNYF,13751,64
13:32:01:937,VXLP_960,activate,bid,HLOAXQIMIF,13685,315
13:32:02:596,NFCJ_991,activate,bid,BXWDPROAGA,13687,12
13:32:03:158,ONGP_558,activate,bid,MKZIDMGYHZ,13702,420
13:32:03:446,KIUK_592,activate,bid,KDUUQGKAQR,13695,280
13:32:03:996,SYIY_540,activate,ask,XNIFWNFJZJ,13906,60
13:32:04:304,SUEP_957,activate,ask,ZLBKKDOCDW,13812,80
13:32:04:322,ZTBU_684,activate,ask,EJXASGZQFN,13719,96
13:32:04:333,TSAO_461,activate,bid,CZBSMPGIQB,13703,144
13:32:04:889,NFCJ_991,activate,bid,COOQJYJGRP,13463,10
13:32:05:487,SIYH_686,activate,ask,WJTVXTFQBK,13736,264
13:32:05:673,PLFG_686,activate,ask,XXQKEIEPKI,13986,45
13:32:05:707,PLFG_686,deactivate,ask,DJZGWJGLZZ,None,None
13:32:06:010,WNPO_051,activate,ask,XDUFTYBUOA,13720,180
13:32:06:308,RJHA_711,activate,bid,VRGKPLOJWR,13562,42
13:32:06:358,YIZD_457,activate,bid,XERMENMDXU,13711,288
13:32:06:737,PLPT_189,activate,ask,QEAZCCSMFV,13781,256
13:32:06:798,VBWU_693,activate,ask,KPRGRUTEEQ,14187,120
13:32:06:993,AHPS_810,activate,ask,KFFPFSLQLP,13770,1350
13:32:07:549,BFDD_288,activate,bid,HNGFXTOTNQ,13640,150
13:32:07:811,TSAO_461,activate,ask,EPNBTEOJGW,13736,40
13:32:08:277,EAVH_368,activate,bid,LVKXGBIBEI,13071,150
13:32:08:457,PLFG_686,activate,bid,CRSFBHRVMW,13706,36
13:32:09:092,PLFG_686,deactivate,ask,EECPHBLMYZ,None,None
13:32:09:597,LQLX_167,activate,ask,NEHXYGULPM,13739,18
13:32:09:699,GFKB_410,activate,ask,QGTHBUWOBY,13867,320
13:32:09:883,GFKB_410,deactivate,ask,DMQPBHPFBZ,None,None
13:32:10:048,ONGP_558,activate,bid,QGQOWQTUAT,13664,72
13:32:10:351,ONGP_558,deactivate,bid,ARAPCEKSJD,None,None
13:32:10:954,XEDQ_246,activate,bid,YPQIBTEREH,13675,108
13:32:11:239,MDWV_305,activate,bid,HFBNMOZAJE,13569,315
13:32:11:561,KIUK_592,activate,ask,AZXBJDTNKO,13753,66
13:32:12:197,ROEX_888,activate,ask,JUNNSYPSOR,13757,28
13:32:12:384,FJGE_609,activate,ask,FOBLLSZWKS,13801,15
13:32:12:586,TOEY_561,activate,bid,KLFDGUWFTX,13609,54
13:32:12:867,SYIY_540,activate,bid,XFNUNUCOGL,13082,16
13:32:13:337,XEDQ_246,activate,bid,DYNJFDZBXM,13662,297
13:32:13:697,ROEX_888,activate,ask,CBHMTIWBMW,13713,240
13:32:13:962,ROEX_888,deactivate,ask,HSJRJTAUIH,None,None
13:32:14:473,CLPE_513,activate,ask,UHWEKCMNUS,13767,90
13:32:14:615,FZSQ_738,activate,bid,HEHGESFLUQ,13494,504
13:32:15:220,SGQU_037,activate,ask,TBUIOTNXPH,13956,63
13:32:15:424,YXZW_561,activate,ask,FWPUCGCNOO,13721,240
13:32:15:696,NCDC_493,activate,bid,QSVGDIKPJJ,13664,15
13:32:16:032,WQMD_156,activate,ask,BABOSJUVAF,13984,512
13:32:16:493,LAQV_775,activate,ask,BTHGFZBMLJ,13860,60
13:32:16:800,WQMD_156,activate,bid,SXIVHPCFYC,13694,216
13:32:17:232,WQMD_156,deactivate,bid,KZMMZIVSZK,None,None
13:32:17:523,TTGN_389,activate,bid,GHOEGLYEFJ,13697,672
13:32:17:844,TSDU_755,activate,ask,ENNLWBSMLW,13718,189
13:32:18:511,PMWA_283,activate,ask,XQZTZLLHQO,13728,90
13:32:18:708,XPKU_205,activate,ask,FSZBTRRHOT,13825,36
13:32:18:954,YFOU_374,activate,bid,ZMGSAFICAR,13683,108
13:32:19:556,YFOU_374,deactivate,ask,AKIOQISTQB,None,None
13:32:19:845,WXCX_121,activate,ask,OQTCEJZZNR,13717,54
13:32:20:226,LMCM_188,activate,bid,BGNBMACLEL,13712,40
13:32:20:548,LMCM_188,deactivate,bid,IDKONLREKM,None,None
13:32:20:573,SUEP_957,activate,bid,QWFAMMPUWM,13684,216
13:32:20:857,ZAXI_217,activate,bid,RFZEQWEOCZ,13711,60
13:32:21:303,AGKW_757,activate,bid,CTECQXFUWR,13650,63
13:32:21:749,QQKN_297,activate,ask,AWPKXGEJJK,13741,64
13:32:21:819,BFDD_288,activate,bid,QGEPUHMECT,13703,45
13:32:21:897,NKSJ_645,activate,bid,TOOAUPXUZT,13693,96
13:32:22:356,JVMG_863,activate,bid,RNZTWNGPNJ,13695,100
13:32:22:645,JVMG_863,deactivate,ask,YQEHQMLRJI,None,None
13:32:23:321,LQLX_167,activate,bid,LYOLEVWBGY,13323,72
13:32:23:508,DOTZ_154,activate,bid,LKKBPLSTZF,13513,108
13:32:23:910,DOTZ_154,deactivate,bid,JVNAVWVZUR,None,None
13:32:24:157,NCDC_493,activate,ask,WNAXZNMKHM,13895,320
13:32:24:623,DAAN_057,activate,ask,YQXRXCENSS,14203,270
13:32:25:138,DAAN_057,activate,ask,AEBYYXLQRY,13832,100
13:32:25:439,TKNN_074,activate,bid,YERAQOKQUR,13635,135
13:32:25:856,ESUD_912,activate,bid,GFNZVICETN,13711,42
13:32:25:957,FZSQ_738,activate,bid,YORYQXUJDT,13683,15
13:32:26:582,SYIY_540,activate,ask,JRFCWUHQZB,13713,144
13:32:27:018,DAAN_057,activate,ask,BPIHKLDDAP,13815,16
13:32:27:617,GOKJ_013,activate,ask,VQVTGSDKLF,13714,8
13:32:28:078,DAAN_057,activate,bid,WUUBNQHTDA,13644,40
13:32:28:373,AJWE_569,activate,ask,ZTRJCKTTSJ,13714,120
13:32:28:706,KJDQ_398,activate,ask,MFNPJMMWGR,13782,140
13:32:29:380,SYIY_540,activate,bid,CCYRNNWTPF,13398,384
13:32:29:515,LAQV_775,activate,bid,LWLUZZGFPG,13674,96
13:32:30:129,WXPU_028,activate,ask,ZMPUWTYNGT,13877,96
13:32:30:555,RWFP_299,activate,bid,LBBIZZBQGV,13568,180
13:32:30:869,SUEP_957,activate,bid,OGUKDWTKOC,13609,96
13:32:31:458,SGQU_037,activate,bid,KEWINYTACF,13531,14
13:32:31:904,KDVX_065,activate,bid,PJPFISDCLX,13664,16
13:32:32:596,KDVX_065,deactivate,bid,CABSIJZKYF,None,None
13:32:32:921,YLKV_982,activate,ask,SJFIWBNTOL,13751,80
13:32:33:474,YFOU_374,activate,bid,DXERZJHGSE,13620,120
13:32:33:670,ILQT_147,activate,ask,CKIANDEGYN,13833,15
13:32:34:035,XOJB_190,activate,ask,LXTYUSKNIA,13895,108
13:32:34:056,GFKB_410,activate,ask,CATLRJKNFJ,14104,96
13:32:34:574,GFKB_410,deactivate,bid,TTPXEGEYIP,None,None
13:32:35:182,GOKJ_013,activate,bid,CXELKMSQSH,13712,108
13:32:35:238,RJHA_711,activate,ask,DPSEQTFSIY,13720,300
13:32:35:481,VSND_685,activate,ask,YSEJDQHDGF,13751,81
13:32:36:119,WQMD_156,activate,ask,EMCSTBXYUN,13818,60
13:32:36:461,LAQV_775,activate,ask,SWBWFWTFUF,13713,160
13:32:36:817,RBLJ_404,activate,bid,NPYLUZAYNR,13693,240
13:32:37:496,LMCM_188,activate,ask,GWNUXYLTTI,13889,45
13:32:37:706,TKNN_074,activate,bid,CSTHYPULHN,13712,88
13:32:38:392,AHPS_810,activate,bid,RWTKHMGFCK,13710,192
13:32:38:645,TOEY_561,activate,bid,YYTCUDOVDM,13646,120
13:32:38:802,KJDQ_398,activate,bid,CRAWRBVTJQ,13711,72
13:32:39:086,YCMY_801,activate,bid,MPHLCBHUXN,13661,48
13:32:39:276,LFDQ_061,activate,ask,HXGOUTCLBW,13791,360
13:32:39:923,SYIY_540,activate,bid,ENIQGNLLNM,13705,225
13:32:40:380,KDVX_065,activate,ask,BBVQRTXIFQ,13835,315
13:32:40:481,KJDQ_398,activate,ask,OEISOJRKQY,13798,30
13:32:41:131,GHHY_942,activate,ask,LAHHHTBZZD,13843,96
13:32:41:415,JHTZ_953,activate,ask,ULIDZRZFRZ,13724,80
13:32:41:671,TOEY_561,activate,ask,JMVQBIFPHS,13728,48
13:32:42:324,TSDU_755,activate,bid,GRUQPUGZKZ,13630,60
13:32:42:617,TSDU_755,deactivate,ask,STCQUOJKEV,None,None
13:32:43:119,VXLP_960,activate,ask,SAOANQAPAK,13719,1050
13:32:43:567,KDVX_065,activate,ask,CGBUSVBLNY,13861,84
13:32:43:678,EAVH_368,activate,bid,FTTKTWMCLO,13711,36
13:32:44:160,HPOX_202,activate,bid,JHQZBEWFAN,13703,144
13:32:44:611,AIWX_780,activate,bid,VYLXTEQKJL,13560,240
13:32:44:948,LAQV_775,activate,ask,LYZJIGKZRW,13860,4
13:32:45:598,DAAN_057,activate,ask,CNHZZINHVC,13762,24
13:32:45:891,MCWL_141,activate,bid,CHWYANJXCL,13638,350
13:32:46:027,LZHC_008,activate,bid,JWDYVBLYBB,13708,80
13:32:46:371,GHHY_942,activate,ask,PYWPEMZVGK,13728,96
13:32:46:835,DJGA_355,activate,bid,XSGYCIRXXH,13659,216
13:32:46:995,PLPT_189,activate,bid,HREMLAVVWK,13580,315
13:32:47:690,NFCJ_991,activate,bid,VMHZYNHKYC,13691,336
13:32:48:135,NFCJ_991,deactivate,bid,YVXACTFFRE,None,None
13:32:48:161,AJWE_569,activate,ask,TUCUWEBLTJ,13789,56
13:32:48:334,WXPU_028,activate,ask,NJRKVGDRYE,14033,144
13:32:48:599,GZTK_332,activate,bid,NCZGZSIVFD,13616,24
13:32:48:910,RBLJ_404,activate,ask,ZWLNTWUHVL,13737,240
13:32:49:496,LFDQ_061,activate,bid,YGBZWUTGKF,13431,360
13:32:50:069,YCMY_801,activate,ask,VRYGARKTAP,13713,24
13:32:50:184,WXCX_121,activate,bid,CHJJZZYPCS,13649,180
13:32:50:865,LQLX_167,activate,bid,IUIXSCAOES,13368,600
13:32:51:151,SGQU_037,activate,ask,PHTGLOBOCW,13716,48
13:32:51:570,RJHA_711,activate,ask,YQKCWWNETC,13713,240
13:32:51:631,EDAZ_814,activate,bid,XJICPQFGGG,13712,160
13:32:52:331,BDUV_963,activate,ask,TVYALFUEEV,13803,96
13:32:52:685,USBV_898,activate,ask,TWMTSIHKSX,13713,72
13:32:53:343,USBV_898,deactivate,bid,KPGATTUSWH,None,None
13:32:53:976,PUUJ_280,activate,ask,ZJWKAAOFLH,13720,66
13:32:54:450,CLPE_513,activate,ask,YLJWRQGTDJ,13840,28
13:32:54:645,YXZW_561,activate,bid,BJUEEHHZQD,13622,36
13:32:54:765,NFCJ_991,activate,ask,ENBRVSQNSA,13876,96
13:32:54:821,JHTZ_953,activate,bid,UXLEUNKIOX,13705,48
13:32:55:395,GOKJ_013,activate,bid,JVHJVUXYPF,13691,120
13:32:55:515,PCSH_366,activate,bid,MYGYEMDSVY,13636,90
13:32:55:643,FJGE_609,activate,ask,ARWMAQEERM,14072,240
13:32:56:166,TSDU_755,activate,bid,XEMOYYNWHN,13430,54
13:32:56:201,VDYK_729,activate,ask,JZLVXXAXKE,13713,216
13:32:56:551,FFLO_530,activate,bid,HBWRBQLQRX,13706,108
13:32:56:628,LVBW_250,activate,bid,MPLNRMMAIF,13712,160
13:32:56:974,EDAZ_814,activate,bid,QNVKUQNQPS,13697,144
13:32:57:519,WXCX_121,activate,bid,VYFPBCWCOP,13699,240
13:32:57:863,KJDQ_398,activate,bid,AYXLOFKWWH,13666,48
13:32:58:393,RBLJ_404,activate,bid,ASTTXPAUPW,13498,250
13:32:58:586,TSDU_755,activate,bid,KRWVXYGSCQ,13518,135
13:32:59:112,CIUN_584,activate,bid,FWXBGIYCBI,13668,16
13:32:59:282,DJGA_355,activate,ask,MYFQWSWGME,13721,54
13:32:59:455,PUUJ_280,activate,bid,CVDEUVHZCX,13496,240
13:33:00:013,PUUJ_280,deactivate,bid,PSZVBTNDEL,None,None
13:33:00:122,PUUJ_280,deactivate,ask,IJOOJHLDPM,None,None
13:33:00:149,GHXZ_344,activate,ask,VVUHUUGSKL,13721,360
13:33:00:655,YXZW_561,activate,ask,HXLHRNPMCY,13761,378
13:33:01:305,GHHY_942,activate,bid,LXXUPMAPHC,13559,27
13:33:01:743,LZHC_008,activate,ask,QEEPEHXEDF,13719,144
13:33:01:904,NCDC_493,activate,ask,DNFXXPQZDF,13717,60
13:33:02:482,ONGP_558,activate,bid,XIEWCMDBST,13712,672
13:33:02:952,EDAZ_814,activate,bid,MKTRSFCGED,13680,480
13:33:03:128,VXLP_960,activate,bid,PMMWQPNVLA,13712,144
13:33:03:572,PMWA_283,activate,ask,DJSWPUYCBF,14116,45
13:33:03:911,KZQQ_502,activate,bid,WPKKQLEJJN,13595,128
13:33:04:045,XOJB_190,activate,ask,DWLTIHGDHB,13743,24
13:33:04:470,DAAN_057,activate,ask,FLHDCGZGHP,13824,288
13:33:04:806,RJHA_711,activate,bid,SMLZNNPGMM,13655,225
13:33:05:089,VCIO_035,activate,bid,EHZYJMKWRZ,13706,144
13:33:05:348,VCIO_035,deactivate,ask,SZKXLIZKQN,None,None
13:33:05:929,GFKB_410,activate,ask,LWQXJWJGWT,13809,240
13:33:06:381,GYWV_414,activate,bid,ZXKQMRPRLF,13683,144
13:33:06:776,VSND_685,activate,bid,AKSBBVNSZC,13700,75
13:33:07:208,PCSH_366,activate,bid,QATRNRZGDN,13649,84
13:33:07:834,TSAO_461,activate,ask,YEYMURKENG,13718,16
13:33:07:862,AGKW_757,activate,bid,IVQJHGQJGY,13676,45
13:33:08:006,ROEX_888,activate,bid,MBNXKTRQAC,13674,60
13:33:08:631,LWCA_600,activate,ask,BLPBRDHCGB,13800,30
13:33:09:077,WQMD_156,activate,bid,MBBXGBHWWV,13630,264
13:33:09:221,YCMY_801,activate,ask,COEJCWVLYC,13973,180
13:33:09:429,VXLP_960,activate,ask,JUEIADUIUG,13716,32
13:33:09:769,GZTK_332,activate,bid,TJRQSNEOSF,13461,100
13:33:09:795,RPVI_427,activate,ask,XKPHVKNYOU,13758,576
13:33:10:441,GZTK_332,activate,ask,RCVOXVXPLX,13713,216
13:33:10:891,CIUN_584,activate,bid,BMVQUFBDAT,13697,100
13:33:11:073,GYWV_414,activate,bid,BVGMAYSMAM,13564,832
13:33:11:174,KJDQ_398,activate,ask,ROCBCYPBTQ,13713,162
13:33:11:432,BFDD_288,activate,bid,WUZZOWOUVK,13712,120
13:33:12:039,BFDD_288,deactivate,ask,MSISLBXLYD,None,None
13:33:12:354,AHPS_810,activate,ask,IUCWOCRAVL,14195,528
13:33:12:592,LVBW_250,activate,bid,JUMBHWOTFU,13674,54
13:33:13:102,SIYH_686,activate,ask,CZQVHFFROR,13716,90
13:33:13:791,KZQQ_502,activate,bid,BKFVVMPEMG,13711,24
13:33:14:208,NFCJ_991,activate,bid,CIYVFJFOQW,13702,375
13:33:14:642,RJHA_711,activate,ask,TJLKSFDPQP,14044,80
13:33:14:772,AGKW_757,activate,ask,LEIOIQJNNN,13713,60
13:33:15:066,YLKV_982,activate,bid,WLTDUMPGNT,13636,96
13:33:15:715,WTJS_734,activate,bid,YZSJLNRGLM,13178,16
13:33:16:003,YXZW_561,activate,ask,RLNFXJINNL,13739,12
13:33:16:088,LMCM_188,activate,bid,YEZZVLVVCN,13710,60
13:33:16:392,DJGA_355,activate,ask,FXIOQQQKNQ,13713,24
13:33:17:057,GFKB_410,activate,bid,UVJIWHCDSW,13232,27
13:33:17:498,SIYH_686,activate,ask,IIMGOPNNXQ,13795,108
13:33:18:017,XPKU_205,activate,bid,IQSCXGKWPU,13619,320
13:33:18:593,GMCR_054,activate,ask,ZZSDJWBTMX,13716,14
13:33:18:635,ZTBU_684,activate,bid,LJQSXLMRFY,13688,16
13:33:19:101,ZAXI_217,activate,ask,NJPDWJMTET,13791,84
13:33:19:452,LMCM_188,activate,ask,MLTMQBJXKE,13714,144
13:33:20:046,LMCM_188,deactivate,ask,OEKMONKRFK,None,None
13:33:20:614,JVMG_863,activate,bid,NSGOJJIBVH,13668,112
13:33:20:829,CIUN_584,activate,ask,XLFAQVJQAI,13787,48
13:33:20:853,WXPU_028,activate,ask,GYQYHVEMEW,13910,10
13:33:21:181,DJGA_355,activate,ask,VAFHFXCCXM,13718,288
13:33:21:525,RPVI_427,activate,ask,LKHLVNYFMO,13714,90
13:33:22:025,YFOU_374,activate,bid,OVSCGTYWUW,13470,168
13:33:22:065,ZBVS_913,activate,ask,EMRXMHNRTQ,13943,60
13:33:22:270,QQKN_297,activate,ask,WKBCXASQNM,13714,12
13:33:22:967,QQKN_297,deactivate,ask,HYPKAFVLAX,None,None
13:33:23:222,RSMB_782,activate,ask,VOKAIJZVJX,13771,210
13:33:23:256,RPVI_427,activate,ask,ABQUYUEALE,13877,243
13:33:23:664,ONGP_558,activate,ask,UZIJIYPAKV,13714,90
13:33:24:122,ONGP_558,deactivate,bid,DOLXRACHLV,None,None
13:33:24:774,SYIY_540,activate,ask,HTTAWJACKH,13718,160
13:33:25:036,SYIY_540,deactivate,ask,VCYCMBHQIX,None,None
13:33:25:404,VBWU_693,activate,ask,XHKPQECDDA,13716,32
13:33:25:878,SUEP_957,activate,ask,QSXXSEBAGS,13865,162
13:33:26:056,LWCA_600,activate,ask,ZOGPUMZHYS,13747,120
13:33:26:365,DAAN_057,activate,ask,OTIWGJQIDR,13790,150
13:33:26:475,WXPU_028,activate,ask,YFOMDCOJHS,13781,35
13:33:26:880,USBV_898,activate,ask,UQAKCCGJUK,13721,630
13:33:27:476,JHTZ_953,activate,ask,AQPOSKFXDB,13776,90
13:33:27:751,PUUJ_280,activate,ask,AKGIMHWTWN,13721,180
13:33:27:908,TLKP_290,activate,bid,CYBXRVMCGJ,13692,360
13:33:28:469,DJGA_355,activate,bid,NOURWRHGZU,13713,315
13:33:28:983,YCMY_801,activate,ask,CQKLSXPSAT,13833,120
13:33:29:634,TTGN_389,activate,bid,KBTWRBFMBD,13679,144
13:33:29:653,LMCM_188,activate,bid,AWGSDSVXSH,13622,96
13:33:30:212,PLFG_686,activate,ask,HHIHCUMRWV,13847,432
13:33:30:647,KDVX_065,activate,ask,UXYRNKSCOD,13810,8
13:33:31:024,BDUV_963,activate,bid,DBUEXJIFGS,13599,56
13:33:31:703,ZABL_910,activate,bid,DCAMFHQFDE,13711,432
13:33:32:038,CLPE_513,activate,ask,VJAMFMFCZW,13728,224
13:33:32:586,WTJS_734,activate,bid,LZJUHUZESC,13699,81
13:33:33:186,AGKW_757,activate,bid,GIKSSONPKN,13669,12
13:33:33:778,JHNQ_723,activate,bid,TXIOBSSPHY,13640,480
13:33:34:393,SYIY_540,activate,ask,TIPDMSBPWJ,13738,96
13:33:34:450,RBLJ_404,activate,ask,ZVGUAQMIKS,13731,640
13:33:34:926,KJDQ_398,activate,ask,HDAUHVSSLG,13948,54
13:33:35:128,GZTK_332,activate,bid,WKRRYEVVCD,13657,240
13:33:35:810,AJWE_569,activate,bid,JPYXNJZMOA,13650,144
13:33:36:460,SIYH_686,activate,ask,JZOWIQAFOM,13759,30
13:33:37:142,PCSH_366,activate,ask,BYBKHOUZOZ,13733,128
13:33:37:725,RBLJ_404,activate,bid,WLUBDJLIXT,13489,1500
13:33:38:382,VCIO_035,activate,bid,TWVMYKBTOJ,13561,225
13:33:38:591,GFKB_410,activate,ask,AJNTZKUNMN,13755,48
13:33:39:119,PLPT_189,activate,ask,MGXGIWQQOF,13791,288
13:33:39:484,FJGE_609,activate,ask,OXQNUDMKZN,13717,252
13:33:39:569,XEDQ_246,activate,ask,NHLZKBTVNO,13883,360
13:33:39:782,ZABL_910,activate,bid,GTIKCSSVNW,13660,350
13:33:39:975,BMDN_002,activate,bid,FGLCKPYDKT,13663,56
13:33:40:116,JHNQ_723,activate,bid,YNTJFRMXWP,13692,84
13:33:40:661,TOEY_561,activate,bid,SIXVOYLLKK,13578,120
13:33:41:117,TOEY_561,deactivate,bid,JYJMKJLVLY,None,None
13:33:41:559,TOEY_561,deactivate,ask,UTQDISHQFA,None,None
13:33:42:242,LWCA_600,activate,bid,CYFIHOTTHO,13668,108
13:33:42:253,TSAO_461,activate,bid,VXQQYSVNRT,13702,420
13:33:42:826,MUMV_408,activate,bid,KNZMLFCPGG,13630,144
13:33:43:363,KDVX_065,activate,ask,IRLSFGPWGB,13896,88
13:33:43:723,YIZD_457,activate,bid,PPBXXHJTUT,13595,20
13:33:43:811,WNPO_051,activate,ask,LRRGJSIWFD,13765,80
13:33:43:979,XOJB_190,activate,ask,QEAQKDNAKH,13739,60
13:33:44:200,VXLP_960,activate,ask,ZFSYQBYGFZ,14001,135
13:33:44:747,MDWV_305,activate,ask,BYBTGNYLSN,13831,180
13:33:45:170,MDWV_305,deactivate,bid,AWGSUYAYXB,None,None
13:33:45:620,VBWU_693,activate,ask,OAIWFMVEQF,13778,36
13:33:46:082,GOKJ_013,activate,ask,JIAWXLNDNS,13724,400
13:33:46:163,FJGE_609,activate,bid,NIXLZRYTSP,13703,120
13:33:46:297,WXPU_028,activate,ask,AQDELIUIYH,13957,108
13:33:46:794,JVMG_863,activate,ask,NWQKVCDMLJ,13729,36
13:33:47:105,YKYS_500,activate,ask,JRUEJSKWXV,13923,80
13:33:47:629,PCSH_366,activate,bid,UGHRVNOJIB,13697,12
13:33:47:933,WTJS_734,activate,bid,TOTEWDNSBE,13612,54
13:33:47:947,WXPU_028,activate,bid,KPHFUSNXIP,13576,84
13:33:48:472,MDWV_305,activate,ask,ESWQUSBBRN,13813,32
13:33:48:939,ZBVS_913,activate,bid,ZYPYGSMUUS,13691,108
13:33:49:046,DAAN_057,activate,bid,ARYRPJUUFU,13630,210
13:33:49:524,LMCM_188,activate,bid,JEJPEARPGT,13668,50
13:33:49:977,KJDQ_398,activate,ask,XKIAYPJRGV,13818,144
13:33:50:248,GHXZ_344,activate,ask,MZOLXEQUAM,13758,112
13:33:50:421,FFLO_530,activate,ask,UJTYVSIUWJ,13714,48
13:33:50:515,MUMV_408,activate,ask,OKHGGBYCEM,13824,140
13:33:51:201,NCDC_493,activate,bid,HFJZSMCLBM,13691,24
13:33:51:811,LWCA_600,activate,ask,GSSCKLDWQB,13714,216
13:33:52:077,LVZD_988,activate,ask,IROAHVRLZO,13756,360
13:33:52:596,TOEY_561,activate,bid,JASVEOOFTQ,13707,360
13:33:52:809,YLKV_982,activate,ask,AHGWPIQKUW,13737,144
13:33:53:120,AHPS_810,activate,ask,RDMHMOJTTN,13733,384
13:33:53:714,VCIO_035,activate,bid,QTYOBPPLRE,13586,32
13:33:53:929,AIWX_780,activate,bid,RQXAFHCHRV,13659,96
13:33:54:308,ILQT_147,activate,ask,ERJPFMADFX,13759,120
13:33:54:830,KDVX_065,activate,bid,VPFGLNCEQE,13713,720
13:33:55:144,YCMY_801,activate,bid,QCSQVNGYVN,13590,96
13:33:55:265,YCMY_801,deactivate,bid,BUMWOKCZUF,None,None
13:33:55:681,LWCA_600,activate,ask,CORZWMENUO,13723,180
13:33:55:874,YCMY_801,activate,ask,VPZIOESRRT,13757,135
13:33:56:398,VDYK_729,activate,bid,PCSYHBFDMA,13696,1000
13:33:56:877,RWFP_299,activate,ask,HGGLIFSJLL,13715,240
13:33:57:251,TCUR_853,activate,ask,KURHHVAPZD,13714,32
13:33:57:687,AJWE_569,activate,bid,NSYAMHEQUU,13703,108
13:33:58:127,BDUV_963,activate,bid,RJLQBBTKUH,13709,90
13:33:58:225,MCWL_141,activate,ask,NATMRAWDEJ,13955,28
13:33:58:236,LFDQ_061,activate,ask,CNHLKKGYRY,13715,20
13:33:58:684,GHXZ_344,activate,ask,BGFPNAUPUQ,13716,72
13:33:58:776,AIWX_780,activate,ask,SVUFLNVNVQ,13838,25
13:33:59:188,CIUN_584,activate,ask,UVINZVRDZA,13730,256
13:33:59:779,CLPE_513,activate,ask,XREKZFSZKF,13780,60
13:34:00:332,RPVI_427,activate,ask,GKTUWTHRYZ,13733,96
13:34:00:424,JHTZ_953,activate,bid,TVLSSQLIHT,13660,60
13:34:00:962,DAAN_057,activate,bid,TVMYEIIGNL,13694,240
13:34:01:171,RSMB_782,activate,ask,HFDEECLCWI,13775,21
13:34:01:345,TLKP_290,activate,bid,ATMWDGJKKV,13562,50
13:34:01:730,LVBW_250,activate,ask,VNITEUDOVT,13753,150
13:34:01:825,HPOX_202,activate,ask,MNKLJJUILT,13829,54
13:34:02:034,KIUK_592,activate,ask,STRZASJPKB,14162,108
13:34:02:472,AHPS_810,activate,ask,UMHBXUGUZL,13745,448
13:34:03:131,AHPS_810,deactivate,bid,UHFZRHKQGN,None,None
