,Unnamed: 0,title,Sentiment
9054,14752,supreme court says will consider an urgent listing of plea filed by anuradha bhasin the executive editor of kashmir times challenging the restriction on working journalists in the kashmir valley in the wake of the revocation of  article    ,1
9055,14758,what win article     bahal hua,1
9056,14759,জাগা অসমীয়া। assam  supporting withdrawal of  article     doesnt mean to support cab   get ready for a last fight  twittercomparthabezbars    …,1
9057,14760,india agreed with the conditions and only on these conditions kashmir as sovereign state join with india so india as agreeing side cannot unilaterally abrogate the conditions   article       a ,0
9058,14762,why have the bollywood khans become silent after the abrogation of  article     it only shows on whose side they are which is quite obvious those fellows will never support indias stand on kashmir they love pakistan inspite of making money here,1
9059,14766,bibi this is called diplomatic ties which you can never understand boly wood is the second biggest industry of film making and as a pakistani i admire bolywood this type of negativity is not good or  article     se apki salary ya business m koi farq nhi pre ga,0
9060,14767,it would have been better had she made the same comment for balochistan i mean come on i know you are hurt after the removal of  article     in addition to that i feel a lil bit critical thinking is uncommon these days   twittercomsagarikaghose    …,1
9061,14768,from afspa to street protests modi govt needs new thinking in jk with  article     gonenitin pai acorn  director of the takshashila institution writes in theprintopinion    ,1
9062,14769, season is worst,0
9063,14771,they were integrated earlier also the  article     has been continuously diluted over the years and no of laws has been passed through the constituent assembly of the state as the congress govt has been there since  to  and pm designation came down to cm from pm,0
9064,14772,kashmiris from north kashmir say they are happy with the abolition of  article     and want peace and development to now begin with the end of funds raj criminal rule they sure that it will create employments curve corruptionkashmir will be on the way of development ,1
9065,14774,i think they are reporting that imran khan is ready to reimpose  article     on kashmir,1
9066,14779,abrogating the special status under  article     and bifurcating the state of jk into two union territories have received an enthusiastic this decisive step comes after  years of “strategic paralysis”   indianexpresscomarticleopinio    …,1
9067,14781,tapsu pannu trying to be smart on  article    ,1
9068,14782,abolition of  article     should be a best   decisionit    is applauded by the indian public and opposed largely by public of pakistan china and a few insignificant political parties of indiahence one could blindly support the decision  twittercomshashitharoor    …,1
9069,14783,the way chinas internet restriction for its own people is a internal issue similarly removing  article     in kashmir is a internal issue   arnabgoswamirtv,1
9070,14784,decision to abrogate provisions of  article     good move by centre attorneygeneralkkvenugopal  devdiscoursecomarticlelawor    …,1
9071,14786,china pakistan fail to censure india on  article     at un security council   crweworldcomindiatrending    …,0
9072,14789,with a crisis in chinas backyard a slowing economy will china further prick india for pakistan at unsc i have my doubts indias move on  article     at kashmir makes even more sense when two arch rivals are embattled in own crisis,1
9073,14790,article     jammu will be most vulnerable now it will need special security says former raw chief as dulat   nationalheraldindiacomnationalartic    …,1
9074,14791,are they not happy from the times of  when the same  article     was to be abrogated if they are not happy from  onwards then wh kashmiri pandit out of kashmir aur do you think they are not kashmiri because they are not muslim please make a stand here if you have a spine,0
9075,14792,by dissolving the  article     india has cheated whole state of jammu and kashmir and by doing that india lost its moral rights on the state   twittercomsumraalistatu    …,1
9076,14793,congress leaders views after remove  article     and  very objectionable which anty national its result will be congress never come to power can see near election  state v shameful statement,1
9077,14795, realdonaldtrump  indian govt has taken very bold step to scrap  article     giving special status to jammu  kashmir to end the pak sponsored terrorism with the help of separatist and political party leaders of j  k usa administration must support the action of indian govt,1
9078,14800,what’s important is kashmir will remain a part of india  without  article     if some people are unhappy with that so be it,0
9079,14801,r u kidding building congress blending experience and energy results  seats from the previous  what an achievement by the way whats his official take on  article     also did he forgot what he promised  leadership without the gandhisoops the fake gandhis,0
9080,14802,if sonia gandhicongress would have scrapped this  article     all liberals would have applauded this move including shashitharoor  but the loathing they have for pm modi makes them cry for kashmiris instead of supporting the pm  the country what a shame,1
9081,14803,tanveer  this the democracy effect of your nehru and universal blunder done to jk  article     by him my dear jk brothers and sisters your sacrifices are over you are going to live in a paradise under the leadership of namo jai hind,1
9082,14805,desh apka haijaiye jab mauka banebut congress should understand national security is top most priority for nation kashmir is door to india and it should be tightly secured  article     and  weakens that door security,1
9083,14806,yea have a right but they are also asking  allow pak terrorists into the country that is what     article  about it has major loop holes about national security we cant effort this stupids while we are paying  of our budget on state kashmir,1
9084,14807,these images show pakistan is planning something sinister after india’s  article     move   theprintinopinionthese    …  via theprintindia,0
9085,14808,thanks but if britain does not do something drastic urgently then these jihadi paki muslims  pak sponsored khalistanis will destroy london  ukthis shud be taken seriously     हटनेसेसदमेमें      twittercomkthopkinsstat    …,0
9086,14809,bjp  removed  article       passed triple talaq bill passed anti terror billcongress  its time to announce president name after  days of electionthink which party will help india to be a perfect countrycongresspresident,1
9087,14810,hello chootia liar have a look what the new york time is writing about kashmir  now you cant hide the indian  govt illegal  article     and killing of kashmiris from the world now creating propaganda of baluchistan is just wasting indian govt money     ldasiakashmirindiapakistanhtml   …,0
9088,14811,it appears that some schools have been curiously prompt to get their students to laud pm modi for reading down  article     the assignment – on the face of it – is a propaganda tactic  via livewire  livewirethewireincampuseveryth    …,0
9089,14812,we surprised india after indias abolishment of  article     we made the day our country came into existence literally into a mourning day bet india didnt see that coming eh pakistan  india ,1
9090,14815,bbc news   article     kashmir protests over loss of special status   bbccouknewsavworld    …,1
9091,14816,article     was their right as guaranteed by the constituent assembly of republic of india and the hindu fundamentalist modi should have respected it with its abrogation i think i can safely say that  india have betrayed the people of jammu and kashmir,1
9092,14817,pak will current leadership will only demand reestablishment of  article     and  of indian constition in kashmir we didn’t hope for the best from pak leadership because they turned back to national interest at the eleventh hour ,1
9093,14820,it took them  years but they made sure that the abrogation of  article     is rock solidhe’ll do the same with ram mandirmandir wahin banega aur aisa banega ke koi sibal court jane layak bhi nahi rahega,1
9094,14824,such a visionary leader who had seen her death too had not contested last general elections  did not accept any ministry though could have been reelected through rajya sabha etc  had appreciated abrogation of  article     on eve of her death speaks of her unblemished life,1
9095,14827,narendra modi  rss are acting like modern day hitler  nazis the “ethnic cleansing” of muslims in kashmir by scrapping of  article     that will further manifest as an attempt to tamper the demographics of kashmir pakistan condemns it on all levels ,1
9096,14828,in the last few days tv channels have got two fodders for their undernourishment article        kerala rain floods  let their insensitivity towards indigenous people continues certain creatures in this universe cant be reformed,1
9097,14829,dismantling  article     is the first step required to meld the portion of kashmir that remains under indian control into the rest of india sumit ganguly discusses the gamble modi has taken by putting this process in motion    ,1
9098,14830, amitshah  one simple issue which you must consider please kindly accept accession of pakistan with the  article     as originally articulated  followed for past  years as pakistan is on the verge of extinction this proposal to be taken up with unsc when they raise k bogey,1
9099,14831,article     deterred development in jk statistics prove state to be better than many others   thelogicalindiancomawarenessjkd evelopmentpmmodiamitshah   …,1
9100,14832, timesnow can there be more traitors than cong    was a temporary  article  how its removed its upto ruling party how n when to abrogate it we trusted them   yrs what they did scams over scams ppl who hv stuffed their tummies with money r also taking their side,1
9101,14833,“given these sensitivities modi’s government might’ve approached the matter with discretion quite the opposite with no warning it revoked  article     the clear implication is that modi’s hindu nationalist bhartiya janata party was intent on eliminating the muslim majority  ,1
9102,14835,well who says abrogation based on religion who says its the hindu majority that divides people based on religion shame on is lame  the benefits of  article       youtubecomwatchvnwxcl    …,0
9103,14836,whole indian nation is bunch of idiots and lairs who badly used by international establishment in scraping  article    usa invaded afghanistan to establish its colony that can have check on china but have to face humilated defeat by taliban now next plan of usa is to create,0
9104,14838,article     was abrogated not beacsue govt wanted to ensure equal rights for lgbts but yes it was a byproduct when it comes to lgbt modi is clear they supported death penalty to same sex couples too when they were given a chance to vote against it in undeath penalty,1
9105,14839,but u were crying un to act against indias removal of  article     now for us kashmir is integral part un has no athority to question us its indias decision thanks its clear no unsc will never ever ever ever interfere it asked u settle with us in case u can,1
9106,14842, kashmirwithmodi today in the true sense is india united longstanding concerns of the people of jammu  kashmir and ladakh are finally being addressed with the end of  article     many discriminatory practices too came to an end via namo app,1
9107,14843,so sad this   it seems people of kashmir has lost total faith in indian government and whole nation is celebrating abrogation of  article       it doesnt matter govt loss control or not but when any govt lost trust other gonna develop sympathies but in all this humnty lost   twittercomashoswaistatu    …,0
9108,14844,chandigarh haryana cm manohar lal khattar has courted a controversy by saying that people from haryana could now get brides from kashmir apparently in reference to the scrapping of the special status for jk under  article    read        … ,1
9109,14845, bbchindi  video on protests against removal of  article     shows jaishemohammad flags isis flags so what isis connection with  article     pok flags so what pok flag has  do with  article     slogans  terrorist zakir musawho was killed in juneetcetcdisgusting ,0
9110,14846, ajenglish  haha just heard the indian ambassador againhe said nothing really but stumbled through sentences like a drunk  bottomline  article     is the domain of kashmir it is an internal matter to kashmir in the eyes of  india is external not internal to india,0
9111,14847,just how we dreamt of abrogation of  article     and  some of them do come true,1
9112,14849, drambedkar  ji opposed inclusion of   in constitution  in  indian parliament discussed   and  mps spoke not a single mp supported the existence of the  article     jan sangh had only  members in parliament then incongress  stalwarts spoke against it,1
9113,14851,congress is screaming that modi killed democracy by scrapping  article     wo taking permission of kashmirisi want to ask congress did u ask their permission before bringing in civil law applicable only to hindus and letting muslims retain their own religious lawcontd,1
9114,14852,the longest rule in our country was not of bjp there were situations when people were massacred in jammu the ruling party then sat dumbfounded  article     only gave free pass for cross border terrorismwith aids given by government not reaching the grassroot level and,1
9115,14854, jkscuk  corbynantiindiaprojihadis  jammu kashmir is peaceful since the legislative change to  article     of indian constitution by india corbyn taking instructions from chief of jihadi nation of the world pakistan ,1
9116,14855,but i wonderwhat will be the impact they are spending last few dollars that are left in organising such events should have been wise in spending chillaooo aur zoor se  article     is finished and wont come back,1
9117,14859,why u r in afraid after remove  article       its shows ur pakistan love and against indian sentimentswhether all the indians are celebrating of kashmir aazadi but ur family and your party is against this are u with india or pakistan bcaz ur words are similar to pakistan,0
9118,14860,answer to is the bbc video showing protests in kashmir after  article     was revoked fake or real what are your thoughts on this by sushmita   quoracomisthebbcvid    …,0
9119,14861,article     and pakistan’s false outrage   orfonlineorgexpertspeaka    …  via orfonline,0
9120,14864,sir im a big fan of u but ur recent tweet about  article     melt my heart  flag  naton  india when  of indian are supporting the act of modiand u were in ,1
9121,14865,hope it will not take more than a couple of days to present the population control bill in parliament like revoking  article     as this issue is more important than revoking  article     revoking  article     was a great step no doubt,1
9122,14867,the case of pakistan in reference to abrogation of  article     is similar to a people of society who running like a mad cats from one thana to other thanas of the world and no kotwal is registering their complaint,0
9123,14869,we do not believe in creating problems or prolonging themin less than  days of the new government  article     has become history and in both houses of parliament  of the members supported this step we want to serve jammu kashmir ladakh pm narendramodi,0
9124,14870,article     international media reports protests rocking kashmir indian media looks the other way   nationalheraldindiacomindiaarticle    …,0
9125,14871,request you to please analyze the congress failure to understand the mood of the nation and as well as the mood of the jkno development no progressive policies no system to check curruption and the main reason of the above evils are the  article     who makes discrimination,0
9126,14872,hundreds of labourers from indian states are fleeing occupiedkashmir  fearing violent response of people to india’s move of repealing  article     and bifurcating jammu and kashmir into two union territories    usandsofpeopleholdantiindiademosinsrinagar   … ,0
9127,14874,india abolishes  article     kashmir’s special status revoked   theowporgindiaabolishe    … ,1
9128,14875,‘if  article     was so important why was it kept temporary for  years’ pm modi’s stinging attack on congress in iday speech  financialexpresscomindianewspm    … via namo app ,1
9129,14876,rightly so we enjoy kashmir  holiday but declare that our hearts beat with kashmiris rest assured we will take iojk from india modi has made strategic blunder by revoking  article       as mentioned by pmik,1
9130,14878,modi jee giving a super political speech so far  article     se aage nahi badh pa rahe hain  ,1
9131,14879, askvaibhav   article     ke bare mein bolo,1
9132,14880, kashmirwithmodi the abolition of  article     will herald a new dawn for the people of jammu  kashmir this will open new avenues of employment economic prosperity  freedom for the people of the state   via namo app,1
9133,14881,what are these pakistanis crowing about  internationalised the kashmir issue  article     has been revoked period neither lament nor shrill cries of jehad will turn the clock back get real guys you have egg on your faces,0
9134,14884, arvindkejriwal  mukesh ambani ril to create special task force for development activities in j and k ladakh   indiatvnewscombusinessnews    … man behind removal of  article    hahahahakya bewcoof banaya democracy is now over for us,0
9135,14885,dont bother  article     there are top leaders in central will take care jk whole nation knows the development of kashmir supported whole heartedlyur home state karnataka tottered by floods people  animals are suffering without proper assistanc try to assistkarnatakaflood,1
9136,14887,there are many indian parliamentarians and politicians who are against the removal of  article     but your media never cover them is this freedom of speech or press freedom,1
9137,14889,by scrapping  article     modi is going for a failed european model of nation building   theprintinopinionbyscr    …,0
9138,14890,even if today you make a veeto in pakistan  population will vote to add themselves in india seeing the current conditions of pakistan currentlywe are opposing about removal of      then the thing is    is still active which is the most main thing about this  article ,1
9139,14893, cong  once had robust patriotic leaders like kengal hanumanthaiyanot merely mps from kashmir but irrespective of parties are all of one opinionthat not abrogating  article     is to disown constitutional responsibility in a convenient mannerstopping india’s full integration   twittercomommathurbjps    …,0
9140,14894,rank           twittercomscarysouthpaw    …,0
9141,14896,not at all brother by removing  article     we have annexed kashmir to india and we will win kashmir muslims people trust who are situated  in four valley district they will be free from stone pelting,1
9142,14897,this is not new congress party always threatened  ruled india their policy is the same as british rulershowever india is changing to be congress mukht bharat indians will not vote congress party tmc sp cpi after they opposed  article     removal bharat mata ki jai,0
9143,14899,according to what he is telling ki he showed himmat scraping  article     he was the pm from  then does that mean on his first tenure he had no himmat dusrey tenure mein himmat jaagibahumat of all indian is he talking of,0
9144,14902,ha ha in just  sentences you contradicted yourself if  article     wouldnt have been an issue had it been a state of hindu majority then it is certainly a hindumuslim issue about which you warn pc,1
9145,14904, pchidambaramin  should be ashamed of himself for playing religion card and cheap politics on  article     unitedindia    namo,1
9146,14907,we do not believe in creating problems or prolonging them in less than  days of the new government  article     has become history and in both houses of parliament  of the members supported this step we want to serve jammu kashmir ladakh pm narendramodi,0
9147,14909,and i doubt  article     petitions are on high priority list of sc as of today with rjb hearings on they will be taken up in due course of time we saw the reaction to poonawalas petition on kashmir lockdown on how the bench reacted,1
9148,14910,factually wrong  article     starts like this temporary provisions with respect to the state of jk it is temporary not permanent it has nothing to do with hindus or muslims it is not a black day as now kashmiris have full access to rights given by the constitution,0
9149,14911,kashmir have three region one is jammu hindu majorityladhak buddhist majoritykashmir valley both jammu and ladhak people were demanding  article     to be scrapped people of ladhak were demanding ut since many decades,1
9150,14912,i really very happy because our indian government remove the  article       in jk and create  union territory in jk  ladakhits only a beginning the indians are waiting to our prime minister next movei really very proud to say indianjay hind,1
9151,14913,objection to  article     isn’t that it was removed or how it was done it is mainly that they weren’t consulted or given         …,1
9152,14914,indian atrocities are being exposed in front of whole worldand hopefully they would be forced to alter their decision regarding  article    and the voices in this aspects favour are being raised in the country itself already kashmirwantsfreedom  kashmirbanegapakistan,0
9153,14915,now when after scrapping  article     theres no simla agreement and no legal status of kashmir it is now an open border we dont need to go courts we need to run over indian army in occupied kashmir  before taking over new delhi kashmirparfinalfight  twittercomwaniriffatsta    …,1
9154,14916,     article     removal will result in end of terrorism in kashmir amit shah speaking at the launch of a book on vicepresident m venkiah naidu in chennai union home minister amit shah asserted that removal of special status to jk under  article     of the constitu…,1
9155,14918,stop hurting my country integrity  security by your absurd tweets supporting rogue pakistan pak soposed heavily for scrapping  article      u r speaking same do u say temporary transitional provision  article     alienating kashmir from india to be continued shame on you,0
9156,14919, webduniacheck  abolition of  article     and  article   from jk has exposed a lot of enemies within ashokepandit social activist tells times now  tirangaatlalchowk  ,1
9157,14920,in the last  years no govt has abolish  article     to completely integrate jk into the indian union the reaction of pakistan was expected and nothing happened at unscyou are the same kind of person who would remain silent over domestic violence nahi to baahar badnaami hogi,1
9158,14923,patriarchy in garb of patriotism desperate indians rush to find kashmiri girls on google  after  article     is revoked more   googlecomampswwwnews    …  twittercomsimplyirfanst    …,0
9159,14924, expressopinion   to use a sledgehammer to abrogate  article     was unwise and risky but if it can bring back the magic that kashmir once had long long ago then the risk will be worthwhile writes tavleensingh    ,1
9160,14925, kashmirwithmodi lakhs of people could not fight polls or vote in state elections these were refugees from other side of the border other states ensured them democratic rights but it did not happen in jk this changes with revocation of  article    ,0
9161,14926,as for education  healthcare in best education you learn most from your pear group in jk best pear group got prevented by  article     healthcare also couldnt flourish for same reason could cskmi win ipl if only local players allowed this is what    did start thinking,1
9162,14927,after revoke of  article       from kashmir condition of liberals secularists leftist omarabdullah  mehboobamufti  geelani  farooqabdullah  imrankhanpti  zaidzamanhamid  please use headphones  ,0
9163,14929,voices from jk must be heard says manmohan singh in first remarks on  article      india news bingpedia   bingpediacomvoicesfromjk    …,1
9164,14930,article     military ready for any eventuality says army chief bipin rawat   financialexpresscom     we see army chief of phakistan avoid speaking before media but read our chiefs views on daily basis regularly hopefully spokesman of army will back on dutyjoin duty soon,1
9165,14931,all leftist pen pushers gang up to this consolidation fr  article      consigned  dustbin vijaita   great show of thehindu      kashmir valley kept under lockdown during id festival  thehinducomnewsnational    …,1
9166,14933,investigate kashmiri excms  how much tax payers money they spend on their home improvements  how their families got filthy rich because of  article      why they want it forever     ldasiakashmirphotosindiahtml   … below pics tell you the different story ,0
9167,14935, jeremycorbyn  dawnbutlerbrent  tariqmdar    jeremycorbyn  joswinson  please help kashmir all we want is freedom freedom to mov to live to enjoy a beautiful liferevoking  article     has taken this rite for us you must act for the sake of humanity you must,1
9168,14936,eduku bathil enna  a dalit can only become a sweeper and can never raise above that thats the law according to  article     honorable justice m karpaga vinayagamand this is social justice supported by dmk vck communist pigs and congress  twittercomhlkodostatus    …,1
9169,14937,unable to hold ground the maharaja sent an sos to india and signed the instrument of accession when he signed the instrument of accession there was no  article     which is the bone of contention today at this point it is useful to see a map of kashmir  ,0
9170,14938,jammu kahsmeer n laddhak ke logo ko  article     hatne ke baad pahali ईदउलअज़हा  मुबारक may peace n love prevails all over  ,1
9171,14939, congresspresident  saahotrailerday  saahotrailer  modihaitomumkinhai  virat  anupampkher  all those who are supporting disrupting of  article    shame on you indians just shame on you  ,1
9172,14941,priyanka vadra not aware of misuse exploitation of  article     by mehboobaomar  hurriyat ensuring misguiding youth to pelt stones on jawans hailing burhan wani as martyr showing pak isis flag still security by army provided to anti national forces  shame congress nehru,0
9173,14942,article      were only providing a cover to the corrupt politicians and keeping the common citizen in misery you are trying to blackmail an elected govt and also pushing an agenda of those who have for the last  years made fool of indians and kashmiri’s in particular,0
9174,14943, swaminomics  why in your today’s column blaming nehru for    while the real architect was sardar patel who gungaan bjp is singing without proper research how do you write such irresponsible  article shame on you   sdsanddunes  paranjoygt  sardesairajdeep  incindia      …,1
9175,14946,i dont think so it seems like they are more happy now as there has been no case of violence erupted in the valley from the moment india scrapped  article    its not abt india or pakistan showing their power its abt people feel safe now and thts the thing really matters,1
9176,14947,then you need to explain what theyre protesting for the right of few sunni dynasts to suppress buddhists dalits gujjarbakarwals  refugees for legal pedophilia  childmarriage  homophobia inform the audience about the nature of  article    ,1
9177,14948,fake arab gets ticked off by scrapping of  article      poor descendant of bin qasim,0
9178,14949, narendramodi  you have  rightly  presented  the issue of  article      that why its continuity  has been allowed  to  stand  as temperary for   years if its benefits are manifold there is no answer  with  oppositions all political  party  who oppose it are gaddars,1
9179,14952,we stand for inclusive india jk is part of indiamp navneet kaur powerful speech in lok sabha over  article      ,1
9180,14953,let me enlightenment you about “ article    ” and  it was a temporary  article  it was gender biased it was against dalit reversations  it was used by two political families for their political gainsreally glad goi scrapped it kashmir will prosper now jai hind,1
9181,14955,ask this fake gandhi to quote scrapped  article     without reading it after all this is their business so they should know ask her how unconstitutional it is for her husband to eat taxpayers money and occupying land in haryana wd help of bhupinder huda ,0
9182,14956,this cruel ended  article     of kashmir so that they can include it too in their favorite game of mob lynching and rape kashmiri women who the perverts think are fair complexion its a shame justintrudeau       ,0
9183,14958,the interim president of the congress will be like  article     temporary but for a long time,0
9184,14960,is there a  in lucknow how are these being justified  article     magsaysay awardee sandeep pandey put under house arrest in up    gsaysayawardeesandeeppandeyputunderhousearrestinup   …,1
9185,14961,indian kashmiris are happy with scrape of  article    world but they are being kept under blokade why you are not letting them celebrate this happiness also india wo wo hmne dangay k drr se curfew lgaya haikashmirwantsfreedom,1
9186,14962,we dont believe in creating problems or prolonging them in less than  days of our new government  article     has become history and in both houses of the parliament twothird of the members supported this resolution pm shri narendramodi  independenceday ,0
9187,14963,essentially these people hindus with lower caste backgrounds are eligible only to be sanitation worker they cant apply for any other professions else they will be evicted under  article    so the daughter is condemned to fathers profession if she doesnt want to leave,0
9188,14964,i wonder if hasanminhaj  did enough homework understanding  article     it does seem like the propaganda to make kashmir  feature in global news space as the new palestine half baked propaganda is a dangerous thing,0
9189,14965,removal of  article     will bring stability market access predictable laws to kashmir pm modi  business today     ,0
9190,14967,fiftyfive years ago our mps urged the congress government to “blast the mountain called  article    ” thanks to narendramodi   amitshah  their demand stands fulfilled today my take on       twittercomnewindianxpres    …,1
9191,14968, congresspresident  saahotrailerday  saahotrailer  modihaitomumkinhai  virat  anupampkher  all those who are supporting disrupting of  article    shame on you indians just shame on you  ,1
9192,14969,soo true,1
9193,14970,factually incorrect interpretation of pakistan response  article     was a lollipop given to the so called installed kashmiri leadership who had a soft corner for indian fake democracy pakistan responded to the intention behind removal of    not removal of  article    ,0
9194,14971,why scamgress and dmk betas foul cry kasmir with  article     was the safe heaven for them to looted money siphoned through mufti abdhulla families to gulf through porkisthanthey dumped huge assert in binamee name in j  know    their iilleagal business broken,1
9195,14972,its really funny how pakistan govt is unhappy with the revokation of  article     because the know now they cant spread terrorism in the state  this us the reason you are so upset with the decesion ,0
9196,14973,article     had to goplease dont make it a religious issueits a political issue specific to kashmir if    had worked then there would have been no militancy but sadly thats not the casei maybe a layman but its common sensedont write articles just to fill pages,0
9197,14974,after unilaterally abolishing  article     without any debate with the stakeholders and through force your democracy has become a joke,0
9198,14975,it is a strong bold and welcomeable decision by the gov of india  only antinational supporters against this deletion of  article       twittercomcpmkanagarajs    …,1
9199,14978,vaiko says kashmir will not be part of india in  independence dayfor  years kashmir given special status by  article     to be part of india was the purpose served separate flag law constitution  pelting stones on jawans hoisting flag of pakisisbetraying india ,1
9200,14980,i want to congratulate indian army for beating the shit out of pakistan everytime and all thanks to narendra modi for removing  article     and giving a strong message by changing the politics of paksitan and now these cowards are worried watch it      …,1
9201,14981, unscn   pmoindia   pdchina   i hate chinas attitude on     article  imjammu and kashmir jinping,0
9202,14982,  mp from ladakh jamyang tsering namgyal my favourite new parliamentatian he stood by the decision of scrapping  article     kashmir ,1
9203,14984,wait for sometimewe have seen for long the socalled benefits of  article     in jklets wait  watch for the long term gains for the region  country at largeif u c any abnormalities till then just remember the times of  u vl feel better,1
9204,14985,kashmiri  pakistani peoples must know the sabotage of  article     was already fixed by govt of pak mrimran had approached govt of india to do so because they dont want to spend more on the name of kashmir,1
9205,14988,article     should have been abolished a long time ago   ,0
9206,14990,enshrined in the un resolution is she daft  article     was implemented by a presidential order after consultation with the constituent assembly is not a un resolution shows how informed these idiots are and apt at spreading lies,0
9207,14991, bdutt  only one word to describe your  article  in todays hindustan times on    nonsenstuipidiotic  keep writing and keep sparing true indians from the horror of reading you,1
9208,14992, pandajay  sir saw an amazing n informative debate bw u and shashitharoor  on   on ndtv  bt    in the video u mention abt section  passed recently by parliament that that talks specifically abt procedure to amend        ,1
9209,14993,are you blind  see the banner of  article     pls accept that modi and bjp are extremists freekashmir,0
9210,14994,narendra modi might be one of the prophets that allah sent in his tenure he did everything for muslims and not much for hindus abolished and reformed your religion for good by banning triple talak gave legal rights to kashmiri women by scrapping  article      many more,1
9211,14995, twittercomadityarajkaul    … ladies  gentlemenremember this name syed akbaruddinindias permanent ambassador to untoday india won again at unsc meeting against bhikari porkistan  its complain on  article    thanks to this mandiplomat syed akbaruddinunsc  akbaruddinindia,1
9212,14996,article     was not a precondition to the instrument of accession agreed but it was a  direct result of the terms of the instrument and was temporary only till the fate of the region was decided so basically the whole purpose of    is defeated,1
9213,14999,vardarajan has lost his mind completely out of hatred for modi just scroll to find out the names of those who signed this petition mostly students a few known haterskashmiri pandits dogras and sikhs sign petition condemning abrogation of  article       thewireinrightskashmir    …,1
9214,15003,next station for taliban ll b kashmir and if taliban enters into kashmir they ll not stay only in kashmiras modi is planning to abrogate  article     and trying to get consent of influential nations for the last  months so us is aware of modis action during ik visit to,1
9215,15004,so naturally the indian govt cant do any change in  article     or  article   why do you think un has asked for resolution from time to time scotland was given right to choose without any provision and we were promised and accessed by india under the constitution of jk,1
9216,15010,rahul jee u should learn something from pakistan presidentafter withdraw  article     pakistani president saidwe go for jihad think his president support terrorism which is neither accepted by any country but u didnt support a right decision to our govt,1
9217,15012,old people of congress are the real script directors of divide  rule shameless creaturesready to sell anything for personal goals  bjp  have touched  article     if jammu and kashmir was hindu majority chidambaram   zeenewsindiacomindiabjpwoul    …,1
9218,15014,why is  article     abrogation even relevant to this i am surprised at your persistence dont defend the indefensible,1
9219,15017, sardesairajdeep  sagarikaghose  shekhargupta  please donot cry n dont also try to relate every god damn things to  article     otherwise journalism extisingush like stenography right only truth       …,1
9220,15019,article     amendment k bad sir please amend the railway medical criteria jaha pe ek pair wala candidate job k lie eligible h but flat foot wale ko unfit kr de rahe h  narendramodi  mehraamod  pmoindia  hrdministry  piyushgoyal  anjanaomkashyap    rajnathsingh,0
9221,15020,i didn’t say anything about  article     too maybe you missed my tweet saying why i didn’t say and the last i checked i wasn’t the cm of haryana but not surprising why you are rushing to defend misogyny,0
9222,15023,article     is nothing to do with human rights in fact giving all  states equal status is itself is a human right action dont play politics for your selfish and narrow political agenda dumb asho,0
9223,15025,toh galti dhoondta kyu hai fir as far as rejection is considered country has rejected that stupid  article     already aur haa himmat hai to ab karna stone pelting fir dikhata hu tujhe teri aukaat,0
9224,15026,the joke of the dayfirst we need to spank toi for asking this question on  article    right question to this man would have beenhow many fraudulent ways one can make    crores,1
9225,15028,according to the official saudi press agency the two leaders spoke over the indian government scrapping  article     which granted special status for jammu and kashmir and bifurcated the border state into two union territoriesun  unhumanrights wakeupunkashmirbleeding pictwittercommnbdbfdxhx,1
9226,15030,ground reality is dawning on mamata banerjee after completely opposing revocation of  article     now she says i dont want to discuss about  article     politicians should understand  people in india are mostly in favour of revoking art    support it if you want votes,1
9227,15032,lovely ,1
9228,15033,opposition is trying everything that can overrule the abrogation of  article     in kashmirincluding threatening riots in the country reminds me of demonetisation when this same thing happened only if they learnt from past mistakes and knew this wasn’t happening,0
9229,15034,no works can not be done without planning the primeminister and homeminister well planned on abolishing article    and executed one by one step perfectly       …,1
9230,15036,you see we as indian have proved a lot of things and removing  article     is a prime example of that you live in lala land and say nothing happened to pak  pak is great we never had osama and all the bullshit come back when you can prove otherwise,1
9231,15037,have to see the whole speech  he is true saying all kashmiris are like his daughter one thing why barkha dutt and swara bhaskar so annoyed on removing  article       check their account  may be money coming from pakistani reallyswara,1
9232,15038,‘if  article     was so important why was it kept temporary for  years’ pm modi’s stinging attack on congress in iday speech   financialexpresscomindianewspm    … via namo app ,1
9233,15039,if you look at the statements of the feudal politicians muftis  abdullahs of récent past it’s obvious that they politically legitimized separatists using  article     to keep their feudal empire  negotiation power with delhi  islamabad intact politics was rotten in kashmir,0
9234,15040,sad that people are trying to malign only channel who had a different point of view in politics showing that end of free speech and free voices scared that  article     just covered the drawbacks of rti ammendment bills and uapa bills ndtv  rtiamendmentbill,1
9235,15041,decent commentary  life after  article     who is not happy kashmir industry       via youtube,0
9236,15044,couple of days back modi has built monument of sardar patel but didnt upheld his teaching and guidance which shows how modi bjp  rss are hypocrites and had ill will of grabing kashmiri land behind revocation of special status granted through  article     and era   twittercomsonaliranades    …,0
9237,15045, kashmirlooksahead  tanveer temparary inconvenience due to closure of communication should not be the cause to oppose the lifetime positive change that the scrapping of  article     is about to be brought,1
9238,15046,i know some i have been following each and every news and piece since your gov scrapped  article     the way your gov chosen is totally awful near eid festivalthey did such thing is totally unacceptable as i notice by here,0
9239,15047,j  k gram panchayat  phase wise turn out  with loksabha  maximum  for party among  party with  m p given the way to treat as scrap jettison and unload  article     with  directed to go forward and remove it which is pending since   ,1
9240,15048,happy independence day  to all indians today is the best daybecause of kashmirrevoked  article   nd      bjp,1
